DrugId|Drugname|ShortTranslation
28100665775|Treo|2 brusetabletter 4 gange daglig|S
28100668975|Brufen|1 tablet 3 gange daglig|S
28100668975|Brufen|1 tablet 4 gange daglig|S
28100669775|Estrofem|1 tablet daglig|S
28100669975|Trisekvens|1 tablet daglig|S
28100674375|Sinquan|3 kapsler 1 gang daglig|S
28100674375|Sinquan|2 kapsler 2 gange daglig|S
28100674375|Sinquan|1 kapsel 3 gange daglig|S
28100674375|Sinquan|2 kapsler 1 gang daglig|S
28100674375|Sinquan|1 kapsel daglig|S
28100674375|Sinquan|1 kapsel 2 gange daglig|S
28100676975|Nitrazepam "DAK"|1/2 tablet før sengetid|S
28100676975|Nitrazepam "DAK"|1 tablet før sengetid|S
28100688875|Brentacort|1 påsmøring 2 gange daglig|N
28100690776|Balancid Novum|1 tyggetablet 6 gange daglig|S
28100690776|Balancid Novum|1 tyggetablet 4 gange daglig|S
28100690776|Balancid Novum|1 tyggetablet 2 gange daglig|S
28100690776|Balancid Novum|1 tyggetablet efter behov|S
28100690976|Tenormin|1/2 tablet daglig|S
28100690976|Tenormin|1 tablet daglig|S
28100690976|Tenormin|2 tabletter 1 gang daglig|S
28100691076|Tenormin|1/2 tablet daglig|S
28100691076|Tenormin|1 tablet daglig|S
28100693676|Ampicillin "PCD"|7 tabletter 1 gang|S
28100693676|Ampicillin "PCD"|2 tabletter 3 gange daglig|S
28100693676|Ampicillin "PCD"|1 tablet 3 gange daglig|S
28100693676|Ampicillin "PCD"|1 tablet 4 gange daglig|S
28100693676|Ampicillin "PCD"|2 tabletter 4 gange daglig|S
28100695476|Amitriptylin "DAK"|1 tablet 3 gange daglig|S
28100695476|Amitriptylin "DAK"|1 tablet 2 gange daglig|S
28100695576|Amitriptylin "DAK"|3 tabletter før sengetid|S
28100695576|Amitriptylin "DAK"|2 tabletter før sengetid|S
28100695576|Amitriptylin "DAK"|1 tablet 3 gange daglig|S
28100695576|Amitriptylin "DAK"|1 tablet 2 gange daglig|S
28100695676|Amitriptylin "DAK"|2 tabletter før sengetid|S
28100695676|Amitriptylin "DAK"|3 tabletter før sengetid|S
28100695676|Amitriptylin "DAK"|1 tablet før sengetid|S
28100699976|Trandate|2 tabletter 3 gange daglig|S
28100699976|Trandate|1 tablet 3 gange daglig|S
28100699976|Trandate|1 tablet 2 gange daglig|S
28100699976|Trandate|2 tabletter 2 gange daglig|S
28100702376|Alminox "DAK"|1 tyggetablet 6 gange daglig|S
28100702376|Alminox "DAK"|1 tyggetablet 4 gange daglig|S
28100702376|Alminox "DAK"|1 tyggetablet 2 gange daglig|S
28100702376|Alminox "DAK"|1 tyggetablet efter behov|S
28100702376|Alminox "DAK"|2 tyggetabletter efter behov|S
28100709776|Digoxin "DAK"|1 tablet daglig|N
28100709776|Digoxin "DAK"|1 tablet morgen og aften|N
28100709776|Digoxin "DAK"|1 tablet morgen, middag og aften|N
28100709776|Digoxin "DAK"|2 tabletter 1 gang daglig|N
28100709776|Digoxin "DAK"|2 tabletter morgen og aften|N
28100709776|Digoxin "DAK"|3 tabletter 1 gang daglig|N
28100709776|Digoxin "DAK"|Dosering efter skriftlig anvisning|N
28100709876|Digoxin "DAK"|1 tablet daglig|S
28100709876|Digoxin "DAK"|1 tablet 2 gange daglig|S
28100711576|Ergokoffin|2 tabletter efter behov, højst 3 gange daglig ved anfald|S
28100711576|Ergokoffin|1 tablet efter behov, højst 3 gange daglig ved anfald|S
28100713276|Fenemal "DLF"|1 tablet 2 gange daglig|S
28100713276|Fenemal "DLF"|2 tabletter 2 gange daglig|S
28100713376|Fenemal "DLF"|1 tablet daglig|S
28100713476|Fenemal "DLF"|1/2 tablet daglig|S
28100713476|Fenemal "DLF"|1 tablet daglig|S
28100713476|Fenemal "DLF"|2 tabletter 1 gang daglig|S
28100714076|Fenytoin "DAK"|3 tabletter 1 gang daglig|S
28100714076|Fenytoin "DAK"|1/2 tablet daglig|S
28100714076|Fenytoin "DAK"|1 tablet daglig|S
28100714076|Fenytoin "DAK"|2 tabletter 1 gang daglig|S
28100714576|Ferroplex-frangula "ERA"|2 tabletter 3 gange daglig|S
28100714576|Ferroplex-frangula "ERA"|1 tablet 3 gange daglig|S
28100714576|Ferroplex-frangula "ERA"|2 tabletter 1 gang daglig|S
28100715276|Folimet|1 tablet 3 gange daglig|S
28100715276|Folimet|1 tablet daglig|S
28100715276|Folimet|2 tabletter 1 gang daglig|S
28100715276|Folimet|1 tablet 2 gange daglig|S
28100715276|Folimet|2 tabletter 2 gange daglig|S
28100716376|Pectyl Brystdråber "DAK"|5 ml 4 gange daglig|S
28100716376|Pectyl Brystdråber "DAK"|5 ml 3 gange daglig|S
28100716376|Pectyl Brystdråber "DAK"|5 ml 4 gange daglig|S
28100716376|Pectyl Brystdråber "DAK"|5 ml 2 gange daglig|S
28100716476|Pectyl Stærke Brystdråber DAK|5 ml 4 gange daglig|S
28100716476|Pectyl Stærke Brystdråber DAK|5 ml 3 gange daglig|S
28100716476|Pectyl Stærke Brystdråber DAK|5 ml 4 gange daglig|S
28100717276|Glyoktyl|1 rektaltube efter behov|S
28100717276|Glyoktyl|1 rektaltube daglig|S
28100717276|Glyoktyl|1 rektaltube efter behov, 15 min før virkning ønskes|S
28100718476|Hydrokortison "DnE"|1 påsmøring efter behov|S
28100718476|Hydrokortison "DnE"|1 påsmøring daglig|S
28100718476|Hydrokortison "DnE"|1 påsmøring 2 gange daglig|S
28100718476|Hydrokortison "DnE"|1 påsmøring 3 gange daglig|S
28100719276|Imipramin "DAK"|3 tabletter 2 gange daglig|S
28100719276|Imipramin "DAK"|1 tablet 2 gange daglig|S
28100719276|Imipramin "DAK"|2 tabletter 2 gange daglig|S
28100719376|Imipramin "DAK"|3 tabletter 2 gange daglig|S
28100719376|Imipramin "DAK"|4 tabletter 1 gang daglig|S
28100719376|Imipramin "DAK"|1 tablet 2 gange daglig|S
28100719376|Imipramin "DAK"|2 tabletter 2 gange daglig|S
28100722776|Kinin "DAK"|1 tablet før sengetid|N
28100722776|Kinin "DAK"|2 tabletter før sengetid|N
28100723576|Klopoxid "Takeda"|1 tablet 2 gange daglig|S
28100723576|Klopoxid "Takeda"|1 tablet 3 gange daglig|S
28100723576|Klopoxid "Takeda"|1 tablet 4 gange daglig|S
28100723576|Klopoxid "Takeda"|1 tablet daglig|S
28100723676|Klopoxid "Takeda"|1 tablet daglig|S
28100723676|Klopoxid "Takeda"|1 tablet 2 gange daglig|S
28100724176|Kloramfenikol "DAK"|1 dråbe 4 gange daglig i begge øjne|S
28100724176|Kloramfenikol "DAK"|1 dråbe 4 gange daglig i venstre øje|S
28100724176|Kloramfenikol "DAK"|1 dråbe 4 gange daglig i højre øje|S
28100724176|Kloramfenikol "DAK"|1 dråbe 6 gange daglig i begge øjne|S
28100724176|Kloramfenikol "DAK"|1 dråbe 6 gange daglig i venstre øje|S
28100724176|Kloramfenikol "DAK"|1 dråbe 6 gange daglig i højre øje|S
28100724176|Kloramfenikol "DAK"|1 dråbe 3 gange daglig i begge øjne|S
28100724176|Kloramfenikol "DAK"|1 dråbe 3 gange daglig i venstre øje|S
28100724176|Kloramfenikol "DAK"|1 dråbe 3 gange daglig i højre øje|S
28100724276|Kloramfenikol "DAK"|1 stribe 3 gange daglig i begge øjne|S
28100724276|Kloramfenikol "DAK"|1 stribe før sengetid i begge øjne|S
28100724276|Kloramfenikol "DAK"|1 stribe 4 gange daglig i begge øjne|S
28100725676|Klorzoxazon "DAK"|2 tabletter 3 gange daglig|S
28100725676|Klorzoxazon "DAK"|1 tablet 3 gange daglig|S
28100725776|Kodamid "DAK"|2 tabletter efter behov, højst 4 gange daglig|S
28100725776|Kodamid "DAK"|1 tablet efter behov, højst 8 gange daglig|S
28100725776|Kodamid "DAK"|2 tabletter 3 gange daglig|S
28100725776|Kodamid "DAK"|1 tablet 3 gange daglig|S
28100725976|Kodein "DAK"|15 ml 1 gang daglig|S
28100725976|Kodein "DAK"|15 ml 3 gange daglig|S
28100726076|Kodein Stærk "DAK"|5 ml 3 gange daglig|S
28100726176|Kodein "DAK"|1 tablet daglig|N
28100726176|Kodein "DAK"|2 tabletter 1 gang daglig|N
28100726176|Kodein "DAK"|1 tablet 2 gange daglig|N
28100726176|Kodein "DAK"|2 tabletter 2 gange daglig|N
28100726176|Kodein "DAK"|1 tablet 3 gange daglig|N
28100726176|Kodein "DAK"|1 tablet 4 gange daglig|N
28100726176|Kodein "DAK"|2 tabletter 4 gange daglig|N
28100726176|Kodein "DAK"|2 tabletter 3 gange daglig|N
28100726476|Kodimagnyl Ikke-stoppende DAK|2 tabletter efter behov, højst 4 gange daglig|S
28100726476|Kodimagnyl Ikke-stoppende DAK|1 tablet efter behov, højst 8 gange daglig|S
28100726476|Kodimagnyl Ikke-stoppende DAK|2 tabletter 3 gange daglig|S
28100726476|Kodimagnyl Ikke-stoppende DAK|1 tablet 3 gange daglig|S
28100727576|Koffisal "DAK"|2 tabletter 3 gange daglig|S
28100727576|Koffisal "DAK"|1 tablet 3 gange daglig|S
28100727576|Koffisal "DAK"|1 tablet efter behov|S
28100727576|Koffisal "DAK"|2 tabletter efter behov|S
28100731076|Litiumkarbonat "OBA"|1 tablet 3 gange daglig|S
28100731076|Litiumkarbonat "OBA"|1 tablet daglig|S
28100731076|Litiumkarbonat "OBA"|1 tablet 2 gange daglig|S
28100732876|Menadion "Medic"|1 tablet daglig|S
28100732876|Menadion "Medic"|2 tabletter 1 gang daglig|S
28100734576|Metadon "DAK"|1 tablet 2 gange daglig|S
28100734576|Metadon "DAK"|2 tabletter 3 gange daglig|S
28100734576|Metadon "DAK"|2 tabletter 2 gange daglig|S
28100734576|Metadon "DAK"|1 tablet 3 gange daglig|S
28100739776|Nitrofurantoin "DAK"|1/2 tablet før sengetid|S
28100739776|Nitrofurantoin "DAK"|1/2 tablet 4 gange daglig|S
28100739776|Nitrofurantoin "DAK"|1 tablet før sengetid|S
28100739776|Nitrofurantoin "DAK"|1 tablet 4 gange daglig|S
28100739776|Nitrofurantoin "DAK"|2 tabletter 4 gange daglig|S
28100740376|Nitroglycerin "DAK"|1 resoriblet efter behov under tungen ved smerter|S
28100740476|Nitroglycerin "DAK"|1 resoriblet efter behov under tungen ved smerter|S
28100741176|Noskapin "DAK"|1/2 tablet 3 gange daglig|S
28100741176|Noskapin "DAK"|2 tabletter 3 gange daglig|S
28100741176|Noskapin "DAK"|1 tablet 3 gange daglig|S
28100741176|Noskapin "DAK"|1/2 tablet 2 gange daglig|S
28100741176|Noskapin "DAK"|1 tablet 2 gange daglig|S
28100743376|Petidin "DAK"|1 rektal stikpille daglig|S
28100743376|Petidin "DAK"|1 rektal stikpille 2 gange daglig|S
28100743376|Petidin "DAK"|1/2 rektal stikpille 2 gange daglig i endetarmen|S
28100743376|Petidin "DAK"|1/2 rektal stikpille daglig i endetarmen|S
28100743476|Petidin "DAK"|2 tabletter 3 gange daglig|S
28100743476|Petidin "DAK"|1 tablet 3 gange daglig|S
28100743476|Petidin "DAK"|1 tablet 4 gange daglig|S
28100743476|Petidin "DAK"|2 tabletter 4 gange daglig|S
28100744276|Prednisolon "DAK"|Dosering efter skriftlig anvisning|S
28100744776|Primidon "ERA"|1 tablet 3 gange daglig|S
28100744776|Primidon "ERA"|1 tablet daglig|S
28100744776|Primidon "ERA"|1 tablet 2 gange daglig|S
28100744776|Primidon "ERA"|1/2 tablet daglig|S
28100744876|Probenecid "Medic"|1 tablet 2 gange daglig|S
28100744876|Probenecid "Medic"|2 tabletter 2 gange daglig|S
28100745876|Prometazin "ERA"|1 tablet efter behov, 1 time før virkning ønskes|S
28100745976|Propyltiouracil "Medic"|1 tablet 3 gange daglig|S
28100745976|Propyltiouracil "Medic"|1/2 tablet daglig|S
28100745976|Propyltiouracil "Medic"|1 tablet daglig|S
28100745976|Propyltiouracil "Medic"|2 tabletter 1 gang daglig|S
28100745976|Propyltiouracil "Medic"|1 tablet 2 gange daglig|S
28100746876|Resorcinol "Ophtha"|1 dråbe 2 gange daglig i begge øjne|S
28100746876|Resorcinol "Ophtha"|1 dråbe 2 gange daglig i venstre øje|S
28100746876|Resorcinol "Ophtha"|1 dråbe 2 gange daglig i højre øje|S
28100750576|Sulfametizol "Actavis"|2 tabletter 2 gange daglig|S
28100750676|Sulfametizol "Actavis"|1 dråbe 4 gange daglig i begge øjne|S
28100750676|Sulfametizol "Actavis"|1 dråbe 4 gange daglig i venstre øje|S
28100750676|Sulfametizol "Actavis"|1 dråbe 4 gange daglig i højre øje|S
28100750676|Sulfametizol "Actavis"|1 dråbe 6 gange daglig i begge øjne|S
28100750676|Sulfametizol "Actavis"|1 dråbe 6 gange daglig i venstre øje|S
28100750676|Sulfametizol "Actavis"|1 dråbe 6 gange daglig i højre øje|S
28100753476|Tetracyklin "DAK"|1 tablet daglig|S
28100753476|Tetracyklin "DAK"|2 tabletter 1 gang daglig|S
28100753476|Tetracyklin "DAK"|1 tablet 4 gange daglig|S
28100753476|Tetracyklin "DAK"|1 tablet 2 gange daglig|S
28100753476|Tetracyklin "DAK"|2 tabletter 4 gange daglig|S
28100753476|Tetracyklin "DAK"|2 tabletter 2 gange daglig|S
28100753576|Tetracyklin "DAK"|1 tablet 3 gange daglig|S
28100753576|Tetracyklin "DAK"|1 tablet daglig|S
28100753576|Tetracyklin "DAK"|1 tablet 4 gange daglig|S
28100753576|Tetracyklin "DAK"|1 tablet 2 gange daglig|S
28100758676|Øjensalve Neutral "Ophtha"|1 stribe efter behov|S
28100777276|Prednisolon "DAK"|Dosering efter skriftlig anvisning|N
28100787776|Microgyn|1 tablet daglig Efter skema|S
28100797177|Primidon "ERA"|1 tablet 3 gange daglig|S
28100797177|Primidon "ERA"|1 tablet daglig|S
28100797177|Primidon "ERA"|1 tablet 2 gange daglig|S
28100798077|Østradiol "DLF"|1 tablet daglig|S
28100798077|Østradiol "DLF"|2 tabletter 1 gang daglig|S
28100808477|Isoniazid "OBA"|1/2 tablet daglig|S
28100808477|Isoniazid "OBA"|1 tablet daglig|S
28100810078|Glycerol "OBA"|1 rektal stikpille efter behov efter behov|S
28100814078|Kaliumklorid "PS"|20 ml 2 gange daglig|S
28100814078|Kaliumklorid "PS"|20 ml 3 gange daglig|S
28100814078|Kaliumklorid "PS"|10 ml 1 gang daglig|S
28100814078|Kaliumklorid "PS"|10 ml 2 gange daglig|S
28100821378|Kloramfenikol Viskøse "DAK"|1 dråbe 4 gange daglig i begge øjne|S
28100821378|Kloramfenikol Viskøse "DAK"|1 dråbe 4 gange daglig i venstre øje|S
28100821378|Kloramfenikol Viskøse "DAK"|1 dråbe 4 gange daglig i højre øje|S
28100821378|Kloramfenikol Viskøse "DAK"|1 dråbe 6 gange daglig i begge øjne|S
28100821378|Kloramfenikol Viskøse "DAK"|1 dråbe 6 gange daglig i venstre øje|S
28100821378|Kloramfenikol Viskøse "DAK"|1 dråbe 6 gange daglig i højre øje|S
28100821378|Kloramfenikol Viskøse "DAK"|1 dråbe 3 gange daglig i begge øjne|S
28100821378|Kloramfenikol Viskøse "DAK"|1 dråbe 3 gange daglig i venstre øje|S
28100821378|Kloramfenikol Viskøse "DAK"|1 dråbe 3 gange daglig i højre øje|S
28100830279|Viskøse Øjendråber "Ophtha"|1 dråbe 4 gange daglig i begge øjne|S
28100830279|Viskøse Øjendråber "Ophtha"|1 dråbe 4 gange daglig i venstre øje|S
28100830279|Viskøse Øjendråber "Ophtha"|1 dråbe 4 gange daglig i højre øje|S
28100830279|Viskøse Øjendråber "Ophtha"|1 dråbe efter behov|S
28100834380|Dolodent|1 pensling 4 gange daglig|S
28100838680|Prednisolon "DAK"|Dosering efter skriftlig anvisning|S
28100902276|Primcillin|1 tablet 3 gange daglig|S
28100902276|Primcillin|1 tablet 2 gange daglig|S
28100902276|Primcillin|2 tabletter 2 gange daglig|S
28100902476|Primcillin|1 tablet 2 gange daglig|N
28100902476|Primcillin|1 tablet 3 gange daglig|N
28100902476|Primcillin|1 tablet 4 gange daglig|N
28100902576|Primcillin|2 breve 2 gange daglig|S
28100902576|Primcillin|2 breve 3 gange daglig|S
28100902576|Primcillin|1 brev 3 gange daglig|S
28100902576|Primcillin|1 brev 2 gange daglig|S
28100902676|Primcillin|1,25 ml 3 gange daglig|S
28100902676|Primcillin|7,5 ml 3 gange daglig|S
28100902676|Primcillin|7,5 ml 2 gange daglig|S
28100902676|Primcillin|2,5 ml 3 gange daglig|S
28100902676|Primcillin|2,5 ml 2 gange daglig|S
28100902676|Primcillin|10 ml 2 gange daglig|S
28100902676|Primcillin|5 ml 3 gange daglig|S
28100902676|Primcillin|5 ml 2 gange daglig|S
28100902676|Primcillin|10 ml 2 gange daglig|S
28100902976|Panodil Junior|10 ml efter behov, højst 4 gange daglig|S
28100902976|Panodil Junior|10 ml 2 gange daglig|S
28100902976|Panodil Junior|15 ml 3 gange daglig|S
28100902976|Panodil Junior|5 ml efter behov 4 gange|S
28100903176|Ludiomil|1 tablet daglig|S
28100903176|Ludiomil|1 tablet 2 gange daglig|S
28100903676|Diazepam "DAK"|1 tablet 3 gange daglig|S
28100903676|Diazepam "DAK"|2 tabletter 3 gange daglig|S
28100903776|Diazepam "DAK"|1 tablet 3 gange daglig|S
28100907676|Panodil Brus|2 brusetabletter 3 gange daglig|S
28100907676|Panodil Brus|2 brusetabletter 4 gange daglig|S
28100907676|Panodil Brus|1 brusetablet 3 gange daglig|S
28100907676|Panodil Brus|1 brusetablet 4 gange daglig|S
28100907976|Lestid|2 breve 3 gange daglig|S
28100907976|Lestid|1 brev 3 gange daglig|S
28100907976|Lestid|1 brev 2 gange daglig|S
28100907976|Lestid|1 brev daglig|S
28100913176|Selexid|1 tablet 3 gange daglig|S
28100913176|Selexid|2 tabletter 3 gange daglig|S
28100913877|Canesten|1 applikatordosis 2 gange daglig|S
28100913877|Canesten|2 applikatordoser 1 gang daglig|S
28100913877|Canesten|1 applikatordosis daglig|S
28100919477|Halcion|1 tablet før sengetid|S
28100919477|Halcion|1/2 tablet før sengetid|S
28100920077|Etalpha|2 kapsler 1 gang daglig|S
28100920077|Etalpha|1 kapsel daglig|S
28100920477|Trimopan|1 tablet 2 gange daglig|S
28100920477|Trimopan|1 tablet daglig|S
28100920477|Trimopan|1/2 tablet daglig|S
28100920477|Trimopan|2 tabletter 2 gange daglig|S
28100923577|Dacriosol|1 dråbe 4 gange daglig i begge øjne|S
28100923577|Dacriosol|1 dråbe efter behov|S
28100924177|Lomudal|1 dråbe 4 gange daglig i begge øjne|S
28100924177|Lomudal|1 dråbe 4 gange daglig i begge øjne|S
28100925577|Duraphat|Dosering efter skriftlig anvisning|S
28100925773|Ludiomil|1 tablet 3 gange daglig|S
28100925773|Ludiomil|2 tabletter 2 gange daglig|S
28100925773|Ludiomil|2 tabletter 3 gange daglig|S
28100926477|Andriol|1 kapsel 2 gange daglig|S
28100926477|Andriol|2 kapsler 2 gange daglig|S
28100927977|Pevisone|1 påsmøring daglig|S
28100927977|Pevisone|1 påsmøring 2 gange daglig|S
28100927977|Pevisone|1 påsmøring 3 gange daglig|S
28100946749|Xylocain|1 påsmøring 1 gang indføres i urethra et par min. før kateterisationen|S
28100947049|Xylocain|1 påsmøring efter behov|S
28100948277|Burinex|3 tabletter 3 gange daglig|S
28100948277|Burinex|2 tabletter 3 gange daglig|S
28100948277|Burinex|1 tablet 2 gange daglig|S
28100948277|Burinex|2 tabletter 2 gange daglig|S
28100948277|Burinex|1 tablet daglig|S
28100948557|Perilax|1 rektal stikpille daglig|S
28100948557|Perilax|1/2 rektal stikpille efter behov i endetarmen, 15 min virkning ønskes|S
28100948557|Perilax|1 rektal stikpille efter behov, 15 min før virkning ønskes|S
28100948557|Perilax|1/2 rektal stikpille daglig i endetarmen|S
28100950170|Apozepam|1 tablet 3 gange daglig|S
28100950565|Stesolid|1 tablet daglig|S
28100950565|Stesolid|1 tablet 3 gange daglig|S
28100950565|Stesolid|1 tablet 2 gange daglig|S
28100950870|Stesolid|1 rektal stikpille daglig|S
28100950870|Stesolid|1 rektal stikpille 2 gange daglig|S
28100950870|Stesolid|1 rektal stikpille 3 gange daglig|S
28100954976|Trandate|3 tabletter 2 gange daglig|S
28100954976|Trandate|1 tablet daglig|S
28100954976|Trandate|1 tablet 2 gange daglig|S
28100954976|Trandate|2 tabletter 2 gange daglig|S
28100965264|Betnovat|1 påsmøring efter behov|S
28100965264|Betnovat|1 påsmøring daglig|S
28100965264|Betnovat|1 påsmøring 2 gange daglig|S
28100965264|Betnovat|1 påsmøring 3 gange daglig|S
28100965465|Betnovat med Chinoform|1 påsmøring daglig|S
28100965465|Betnovat med Chinoform|1 påsmøring efter behov|S
28100965465|Betnovat med Chinoform|1 påsmøring 3 gange daglig|S
28100965465|Betnovat med Chinoform|1 påsmøring 2 gange daglig|S
28100966278|Motilium|1 tablet 3 gange daglig|S
28100966278|Motilium|1 tablet 4 gange daglig|S
28100966678|Motilium|1 rektal stikpille 2 gange daglig|S
28100966678|Motilium|1 rektal stikpille 4 gange daglig|S
28100966678|Motilium|1 rektal stikpille 3 gange daglig|S
28100970678|Persantin|1 tablet 4 gange daglig|S
28100972778|Pondocillin|1 tablet 2 gange daglig|S
28100972778|Pondocillin|2 tabletter 2 gange daglig|S
28100975178|Etalpha|1 kapsel daglig|S
28100975178|Etalpha|2 kapsler 1 gang daglig|S
28100975578|Emovat|1 påsmøring efter behov|S
28100975578|Emovat|1 påsmøring daglig|S
28100975578|Emovat|1 påsmøring 2 gange daglig|S
28100975578|Emovat|1 påsmøring 3 gange daglig|S
28100980178|Metronidazol "Actavis"|1/2 tablet 3 gange daglig|S
28100980178|Metronidazol "Actavis"|4 tabletter 1 gang|S
28100980178|Metronidazol "Actavis"|1 tablet 3 gange daglig|S
