DrugId|Drugname|ShortTranslation
28101005764|Marevan|Dosering efter skriftlig anvisning|N
28101005764|Marevan|2 tabletter 1 gang daglig|N
28101005764|Marevan|1 tablet daglig|N
28101005764|Marevan|1/2 tablet daglig|N
28101005764|Marevan|3 tabletter 1 gang daglig|N
28101009755|Phenergan|1 tablet 2 gange daglig|S
28101009755|Phenergan|1 tablet 4 gange daglig|S
28101009755|Phenergan|1 tablet 3 gange daglig|S
28101009755|Phenergan|1 tablet efter behov, 1 time før virkning ønskes|S
28101009755|Phenergan|1 tablet fÃ¸r sengetid|S
28101009755|Phenergan|1 tablet efter behov, 30-60 min før afrejse|S
28101010979|Voltaren|2 tabletter 2 gange daglig|S
28101010979|Voltaren|1 tablet 2 gange daglig|S
28101010979|Voltaren|1 tablet daglig|S
28101010979|Voltaren|1 tablet 3 gange daglig|S
28101010979|Voltaren|1 tablet 3 gange daglig før et måltid|S
28101011661|Saroten|1 tablet 2 gange daglig|S
28101011661|Saroten|1 tablet 3 gange daglig|S
28101012255|Ketogan|1/2 rektal stikpille daglig i endetarmen|S
28101012255|Ketogan|1 rektal stikpille 2 gange daglig|S
28101012255|Ketogan|1 rektal stikpille daglig|S
28101027479|Tenoretic|1 tablet daglig|S
28101027479|Tenoretic|1/2 tablet daglig|S
28101028579|Visken|1 tablet 2 gange daglig|S
28101028579|Visken|1 tablet daglig|S
28101028579|Visken|1/2 tablet 2 gange daglig|S
28101028579|Visken|1/2 tablet daglig|S
28101029379|Delepsine|2 tabletter 1 gang daglig|S
28101029379|Delepsine|1 tablet daglig|S
28101029379|Delepsine|1 tablet fÃ¸r sengetid|S
28101029379|Delepsine|2 tabletter fÃ¸r sengetid|S
28101029379|Delepsine|3 tabletter fÃ¸r sengetid|S
28101029379|Delepsine|3 tabletter 1 gang daglig|S
28101029479|Delepsine|2 tabletter 1 gang daglig|S
28101029479|Delepsine|4 tabletter 1 gang daglig|S
28101029479|Delepsine|1 tablet daglig|S
28101029479|Delepsine|1 tablet fÃ¸r sengetid|S
28101029479|Delepsine|2 tabletter fÃ¸r sengetid|S
28101029479|Delepsine|3 tabletter fÃ¸r sengetid|S
28101029479|Delepsine|3 tabletter 1 gang daglig|S
28101029479|Delepsine|4 tabletter fÃ¸r sengetid|S
28101029579|Delepsine|2 tabletter 1 gang daglig|S
28101029579|Delepsine|1 tablet daglig|S
28101029579|Delepsine|1 tablet fÃ¸r sengetid|S
28101029579|Delepsine|2 tabletter fÃ¸r sengetid|S
28101029579|Delepsine|3 tabletter fÃ¸r sengetid|S
28101029579|Delepsine|3 tabletter 1 gang daglig|S
28101032579|Pronoctan|1 tablet fÃ¸r sengetid|S
28101032579|Pronoctan|1/2 tablet fÃ¸r sengetid|S
28101032979|Delepsine|20 ml 1 gang daglig|S
28101032979|Delepsine|20 ml fÃ¸r sengetid|S
28101032979|Delepsine|30 ml fÃ¸r sengetid|S
28101032979|Delepsine|40 ml fÃ¸r sengetid|S
28101032979|Delepsine|30 ml 1 gang daglig|S
28101032979|Delepsine|40 ml 1 gang daglig|S
28101033279|Bromhexin "DAK"|5 ml 3 gange daglig|S
28101033279|Bromhexin "DAK"|10 ml 2 gange daglig|S
28101033279|Bromhexin "DAK"|3 ml 2 gange daglig|S
28101034579|Colifoam|1 applikatordosis 2 gange daglig|S
28101034579|Colifoam|1 applikatordosis daglig|S
28101040380|Tafil|1 tablet 2 gange daglig|S
28101040380|Tafil|1 tablet daglig|S
28101040380|Tafil|1 tablet 3 gange daglig|S
28101040480|Tafil|1 tablet 2 gange daglig|S
28101040480|Tafil|1 tablet daglig|S
28101040480|Tafil|1 tablet 3 gange daglig|S
28101040580|Tafil|2 tabletter 4 gange daglig|S
28101040580|Tafil|1 tablet 2 gange daglig|S
28101040580|Tafil|1 tablet 4 gange daglig|S
28101040580|Tafil|1 tablet daglig|S
28101040580|Tafil|1 tablet 3 gange daglig|S
28101040580|Tafil|2 tabletter 3 gange daglig|S
28101040580|Tafil|1 1/2 tabletter 3 gange daglig|S
28101041280|Panodil Junior|1 rektal stikpille 3 gange daglig|S
28101041280|Panodil Junior|2 rektale stikpiller 3 gange daglig i endetarmen|S
28101041280|Panodil Junior|1 rektal stikpille 4 gange daglig|S
28101041280|Panodil Junior|1 rektal stikpille 2 gange daglig|S
28101045080|Tegretol|1 tablet 3 gange daglig|S
28101048680|Bromhexin "DAK"|1 tablet 3 gange daglig|S
28101048680|Bromhexin "DAK"|2 tabletter 3 gange daglig|S
28101055980|Marvelon|1 tablet daglig|S
28101055980|Marvelon|1 tablet daglig i 3 uger, herefter en uges pause|S
28101058280|Allopurinol "DAK"|2 tabletter 1 gang daglig|S
28101058280|Allopurinol "DAK"|1 tablet daglig|S
28101058280|Allopurinol "DAK"|3 tabletter 1 gang daglig|S
28101058380|Allopurinol "DAK"|1 tablet 2 gange daglig|S
28101058380|Allopurinol "DAK"|2 tabletter 1 gang daglig|S
28101058380|Allopurinol "DAK"|1 tablet daglig|S
28101058380|Allopurinol "DAK"|1 tablet 3 gange daglig|S
28101058380|Allopurinol "DAK"|3 tabletter 1 gang daglig|S
28101060981|Ibumetin|1 tablet 3 gange daglig|S
28101060981|Ibumetin|2 tabletter 3 gange daglig|S
28101061081|Ibumetin|1 tablet morgen, middag og aften|N
28101061181|Ibumetin|1 tablet morgen, middag og aften|N
28101061781|Ovestin|1 applikatordosis daglig|S
28101061781|Ovestin|1 applikatordosis mandag og torsdag hver uge|S
28101062281|Ibuprofen "Actavis"|1 tablet 2 gange daglig|S
28101062281|Ibuprofen "Actavis"|1 tablet 4 gange daglig|S
28101062281|Ibuprofen "Actavis"|1 tablet 3 gange daglig|S
28101062281|Ibuprofen "Actavis"|2 tabletter 3 gange daglig|S
28101063581|Orfiril|2 tabletter 1 gang daglig|S
28101063581|Orfiril|1 tablet daglig|S
28101063581|Orfiril|1 tablet fÃ¸r sengetid|S
28101063581|Orfiril|2 tabletter fÃ¸r sengetid|S
28101063581|Orfiril|3 tabletter fÃ¸r sengetid|S
28101063581|Orfiril|3 tabletter 1 gang daglig|S
28101065581|Delepsine|10 ml 1 gang daglig|S
28101065581|Delepsine|10 ml fÃ¸r sengetid|S
28101065581|Delepsine|5 ml 1 gang daglig|S
28101065581|Delepsine|5 ml fÃ¸r sengetid|S
28101065581|Delepsine|7,5 ml fÃ¸r sengetid|S
28101065581|Delepsine|7,5 ml 1 gang daglig|S
28101065881|Temgesic|1 resoriblet 3 gange daglig under tungen|S
28101065881|Temgesic|1 resoriblet efter behov under tungen efter behov|S
28101066181|Voltaren Retard|1 tablet daglig|S
28101066181|Voltaren Retard|1 tablet daglig ved et måltid|S
28101066981|Frisium|2 tabletter 2 gange daglig|S
28101066981|Frisium|1 tablet 2 gange daglig|S
28101066981|Frisium|2 tabletter 1 gang daglig|S
28101066981|Frisium|1 tablet daglig|S
28101066981|Frisium|1 tablet 3 gange daglig|S
28101066981|Frisium|2 tabletter 3 gange daglig|S
28101067781|Veraloc|2 tabletter 4 gange daglig|S
28101067781|Veraloc|1 tablet 4 gange daglig|S
28101067781|Veraloc|1 tablet 3 gange daglig|S
28101067781|Veraloc|2 tabletter 3 gange daglig|S
28101067881|Veraloc|2 tabletter 4 gange daglig|S
28101067881|Veraloc|1 tablet 4 gange daglig|S
28101067881|Veraloc|1 tablet 3 gange daglig|S
28101067881|Veraloc|2 tabletter 3 gange daglig|S
28101068881|Cisordinol|1 tablet 2 gange daglig|S
28101068881|Cisordinol|1 tablet daglig|S
28101068981|Cisordinol|1 tablet 2 gange daglig|S
28101068981|Cisordinol|2 tabletter 1 gang daglig|S
28101068981|Cisordinol|4 tabletter 1 gang daglig|S
28101068981|Cisordinol|1 tablet daglig|S
28101068981|Cisordinol|1 tablet 3 gange daglig|S
28101068981|Cisordinol|3 tabletter 1 gang daglig|S
28101072581|Zantac|1 tablet 2 gange daglig|S
28101072581|Zantac|1 tablet 4 gange daglig|S
28101072581|Zantac|1 tablet 3 gange daglig|S
28101072581|Zantac|1 tablet fÃ¸r sengetid|S
28101072581|Zantac|2 tabletter fÃ¸r sengetid|S
28101073581|Capiven|1 tablet 2 gange daglig|S
28101073681|Fucidin|1 påsmøring 3 gange daglig|N
28101073681|Fucidin|1 påsmøring 2 gange daglig|N
28101080181|Contalgin|2 tabletter 2 gange daglig|S
28101080181|Contalgin|1 tablet 2 gange daglig|S
28101080281|Mucomyst|1 brusetablet 2 gange daglig|S
28101080281|Mucomyst|1 brusetablet 3 gange daglig|S
28101082281|Gaviscon|10 ml fÃ¸r sengetid|S
28101082281|Gaviscon|20 ml fÃ¸r sengetid|S
28101082981|Pinex Junior|10 ml efter behov, hÃ¸jst 4 gange daglig|S
28101082981|Pinex Junior|5 ml efter behov 4 gange|S
28101082981|Pinex Junior|10 ml 2 gange daglig|S
28101082981|Pinex Junior|15 ml 3 gange daglig|S
28101084681|Spirix|1 tablet 2 gange daglig|S
28101084681|Spirix|1 tablet daglig|S
28101084681|Spirix|1/2 tablet 2 gange daglig|S
28101084681|Spirix|1/2 tablet daglig|S
28101088281|Brufen|1 tablet 3 gange daglig|S
28101088281|Brufen|1/2 tablet 3 gange daglig|S
28101088281|Brufen|1/2 tablet 4 gange daglig|S
28101100082|Locoid Lipid|1 påsmøring 2 gange daglig|S
28101100082|Locoid Lipid|1 påsmøring daglig|S
28101100182|Propranolol "DAK"|2 tabletter 4 gange daglig|S
28101100182|Propranolol "DAK"|1 tablet 4 gange daglig|S
28101100182|Propranolol "DAK"|1 tablet 3 gange daglig|S
28101100182|Propranolol "DAK"|2 tabletter 3 gange daglig|S
28101100282|Propranolol "DAK"|1 tablet 2 gange daglig|S
28101100282|Propranolol "DAK"|1 tablet 4 gange daglig|S
28101100282|Propranolol "DAK"|1/2 tablet 2 gange daglig|S
28101100282|Propranolol "DAK"|1 tablet 3 gange daglig|S
28101102182|Contalgin|2 tabletter 2 gange daglig|S
28101102182|Contalgin|1 tablet 2 gange daglig|S
28101107082|Rytmonorm|2 tabletter 2 gange daglig|S
28101107082|Rytmonorm|1 tablet 2 gange daglig|S
28101107082|Rytmonorm|1 tablet 3 gange daglig|S
28101107082|Rytmonorm|2 tabletter 3 gange daglig|S
28101107182|Rytmonorm|1 tablet 2 gange daglig|S
28101107182|Rytmonorm|1/2 tablet 2 gange daglig|S
28101107182|Rytmonorm|1 tablet 3 gange daglig|S
28101107182|Rytmonorm|1/2 tablet 3 gange daglig|S
28101107682|Betolvex|1 tablet daglig|N
28101115082|Ibuprofen "Actavis"|1 tablet 3 gange daglig|S
28101115082|Ibuprofen "Actavis"|1/2 tablet 3 gange daglig|S
28101115082|Ibuprofen "Actavis"|1/2 tablet 4 gange daglig|S
28101116082|Scopoderm|1 plaster efter behov, 5 timer før virkning ønskes|S
28101120682|Sinemet 25/100|1 tablet 2 gange daglig|S
28101120682|Sinemet 25/100|1 tablet 3 gange daglig|S
28101120682|Sinemet 25/100|2 tabletter 3 gange daglig|S
28101121482|Halcion|1 tablet fÃ¸r sengetid|S
28101121482|Halcion|2 tabletter fÃ¸r sengetid|S
28101131083|Tegretol|5 ml 3 gange daglig|S
28101131083|Tegretol|10 ml 2 gange daglig|S
28101131883|Veraloc|2 tabletter 2 gange daglig|S
28101131883|Veraloc|1 tablet 2 gange daglig|S
28101131883|Veraloc|1 tablet 4 gange daglig|S
28101131883|Veraloc|1 tablet 3 gange daglig|S
28101136383|Madopar "250"|1 tablet 2 gange daglig|S
28101136383|Madopar "250"|1 tablet 4 gange daglig|S
28101136383|Madopar "250"|1 tablet daglig|S
28101136383|Madopar "250"|1 tablet 2 gange daglig|S
28101136383|Madopar "250"|1 tablet daglig|S
28101136383|Madopar "250"|1 tablet 3 gange daglig|S
28101136383|Madopar "250"|1 tablet 3 gange daglig|S
28101136383|Madopar "250"|1 tablet 4 gange daglig|S
28101137583|Beconase|4 pust 2 gange daglig, 2 i hvert næsebor|S
28101139683|Tambocor|2 tabletter 2 gange daglig|S
28101139683|Tambocor|1 tablet 2 gange daglig|S
28101139683|Tambocor|1/2 tablet 2 gange daglig|S
28101139883|Vastarel|1 tablet 2 gange daglig|S
28101140683|Noritren|2 tabletter 1 gang daglig|S
28101140683|Noritren|1 tablet daglig|S
28101140683|Noritren|3 tabletter 1 gang daglig|S
28101143283|Eldepryl|1 tablet morgen|S
28101143283|Eldepryl|2 tabletter morgen|S
28101143283|Eldepryl|1 tablet morgen og middag|S
28101145783|Adalat|2 tabletter 2 gange daglig|S
28101145783|Adalat|1 tablet 2 gange daglig|S
28101145783|Adalat|3 tabletter 2 gange daglig|S
28101145883|Lopid|2 kapsler 2 gange daglig 30 min før et måltid|S
28101145883|Lopid|3 kapsler aften, 30 min før aftensmaden|S
28101162183|Morfin "DAK"|1 tablet 2 gange daglig|S
28101162183|Morfin "DAK"|1 tablet 4 gange daglig|S
28101162183|Morfin "DAK"|1/2 tablet 2 gange daglig|S
28101162183|Morfin "DAK"|1 tablet 3 gange daglig|S
28101162283|Metadon "DAK"|2 tabletter 2 gange daglig|S
28101162283|Metadon "DAK"|1 tablet 2 gange daglig|S
28101162283|Metadon "DAK"|1 tablet 3 gange daglig|S
28101162283|Metadon "DAK"|2 tabletter 3 gange daglig|S
28101164183|Contalgin|2 tabletter 2 gange daglig|S
28101164183|Contalgin|1 tablet 2 gange daglig|S
28101167883|Antepsin|2 tabletter 2 gange daglig|S
28101167883|Antepsin|1 tablet 2 gange daglig|S
28101167883|Antepsin|1 tablet 4 gange daglig|S
28101169483|Emla|1 påsmøring efter behov, mindst 1 time før virkning ønskes|S
28101169983|Ovestin|1 vagitorie mandag og torsdag hver uge|S
28101169983|Ovestin|1 vagitorie daglig i skeden|S
28101173183|Delepsine|1 rektal stikpille fÃ¸r sengetid|S
28101173183|Delepsine|1 rektal stikpille daglig|S
28101173483|Nizoral|1 påsmøring 2 gange daglig|S
28101176884|Kliogest|1 tablet daglig|S
28101177684|Cordarone|1 tablet 2 gange daglig|S
28101177684|Cordarone|1 tablet daglig|S
28101177684|Cordarone|1/2 tablet daglig|S
28101177684|Cordarone|1 tablet 3 gange daglig|S
28101181584|Isoptin Retard|1 tablet 2 gange daglig|S
28101181584|Isoptin Retard|1 tablet daglig|S
28101181584|Isoptin Retard|1/2 tablet 2 gange daglig|S
28101181584|Isoptin Retard|1/2 tablet daglig|S
28101181884|Nimotop|2 tabletter 6 gange daglig|S
28101183784|Creon 10.000|1 kapsel morgen, middag og aften til hvert måltid|S
28101183784|Creon 10.000|2 kapsler morgen, middag og aften til hvert hovedmåltid|S
28101183984|Imovane|1 tablet fÃ¸r sengetid|S
28101183984|Imovane|1/2 tablet fÃ¸r sengetid|S
28101185584|Sparkal|1 tablet 2 gange daglig|S
28101185584|Sparkal|2 tabletter 1 gang daglig|S
28101185584|Sparkal|1 tablet daglig|S
28101186784|Pacisyn|1 tablet fÃ¸r sengetid|S
28101186784|Pacisyn|1/2 tablet fÃ¸r sengetid|S
28101187684|Hexaglucon|1 tablet 2 gange daglig|S
28101187684|Hexaglucon|1 tablet daglig|S
28101187684|Hexaglucon|1 tablet 3 gange daglig|S
28101187684|Hexaglucon|2 tabletter 3 gange daglig|S
28101187784|Hexaglucon|1 tablet 2 gange daglig|S
28101187784|Hexaglucon|1 tablet daglig|S
28101187784|Hexaglucon|1 tablet 3 gange daglig|S
28101188584|Hexapindol|1 tablet 2 gange daglig|S
28101188584|Hexapindol|2 tabletter 1 gang daglig|S
28101188584|Hexapindol|1 tablet daglig|S
28101188584|Hexapindol|1 tablet 3 gange daglig|S
28101191384|Salazopyrin Entabs|2 tabletter 2 gange daglig|S
28101192884|Optimol|1 dråbe 2 gange daglig i højre øje|S
28101192884|Optimol|1 dråbe 2 gange daglig i venstre øje|S
28101192884|Optimol|2 dråber 2 gange daglig, 1 i hvert øje|S
28101192884|Optimol|1 dråbe daglig i højre øje|S
28101192884|Optimol|1 dråbe daglig i venstre øje|S
28101192884|Optimol|2 dråber 1 gang daglig, 1 i hvert øje|S
28101195484|Pinex|2 brusetabletter 4 gange daglig|S
28101195484|Pinex|1 brusetablet 4 gange daglig|S
28101195484|Pinex|1 brusetablet 3 gange daglig|S
28101195484|Pinex|2 brusetabletter 3 gange daglig|S
28101195484|Pinex|2 brusetabletter efter behov, hÃ¸jst 4 gange daglig ved smerter|S
28101195584|Tenoretic Mite|2 tabletter 1 gang daglig|S
28101195584|Tenoretic Mite|1 tablet daglig|S
28101196884|Amilco|1 tablet 2 gange daglig|S
28101196884|Amilco|2 tabletter 1 gang daglig|S
28101196884|Amilco|1 tablet daglig|S
28101199184|Spirix|1 tablet 2 gange daglig|S
28101199184|Spirix|2 tabletter 1 gang daglig|S
28101199184|Spirix|1 tablet daglig|S
28101199184|Spirix|1/2 tablet daglig|S
28101199184|Spirix|1 tablet daglig ved et måltid|S
28101199484|Trimonil Retard|2 tabletter 2 gange daglig|S
28101199484|Trimonil Retard|1 tablet 2 gange daglig|S
28101203184|Hexalid|1 tablet 2 gange daglig|S
28101203184|Hexalid|1 tablet daglig|S
28101203184|Hexalid|1 tablet 3 gange daglig|S
28101203284|Hexalid|1 tablet 2 gange daglig|S
28101203284|Hexalid|1 tablet daglig|S
28101203284|Hexalid|1 tablet 3 gange daglig|S
28101203484|Hexalacton|2 tabletter 2 gange daglig|S
28101203484|Hexalacton|1 tablet 2 gange daglig|S
28101203484|Hexalacton|2 tabletter 1 gang daglig|S
28101203484|Hexalacton|1 tablet daglig|S
28101203684|Hexalacton|1 tablet 2 gange daglig|S
28101203684|Hexalacton|1 tablet daglig|S
28101203684|Hexalacton|1/2 tablet 2 gange daglig|S
28101203684|Hexalacton|1/2 tablet daglig|S
28101205785|Imdur|1 tablet daglig|S
28101205785|Imdur|1/2 tablet daglig|S
28101205785|Imdur|1 1/2 tabletter 1 gang daglig|S
28101205785|Imdur|2 tabletter 1 gang daglig|S
28101207185|Baypress|1 tablet daglig|S
28101207685|Vancocin|2 kapsler 4 gange daglig|S
28101207685|Vancocin|1 kapsel 4 gange daglig|S
28101207685|Vancocin|2 kapsler 6 gange daglig|S
28101207685|Vancocin|1 kapsel 4 gange daglig|S
28101208085|Etalpha|5 dråber 1 gang daglig|S
28101208085|Etalpha|8 dråber 1 gang daglig|S
28101208085|Etalpha|10 dråber 1 gang daglig|S
28101208085|Etalpha|4 dråber 1 gang daglig|S
28101208085|Etalpha|2 dråber 1 gang daglig|S
28101208085|Etalpha|3 dråber 1 gang daglig|S
28101208085|Etalpha|6 dråber 1 gang daglig|S
28101208085|Etalpha|7 dråber 1 gang daglig|S
28101208085|Etalpha|9 dråber 1 gang daglig|S
28101208285|Sinalfa|2 tabletter 2 gange daglig|S
28101208285|Sinalfa|1 tablet 2 gange daglig|S
28101208285|Sinalfa|1 tablet daglig|S
28101208285|Sinalfa|1 tablet fÃ¸r sengetid|S
28101208785|Metronidazol "DAK"|1 tablet 2 gange daglig|S
28101208785|Metronidazol "DAK"|1/2 tablet 2 gange daglig|S
28101208785|Metronidazol "DAK"|1 tablet 3 gange daglig|S
28101208785|Metronidazol "DAK"|1/2 tablet 3 gange daglig|S
28101208785|Metronidazol "DAK"|4 tabletter 1 gang|S
28101208785|Metronidazol "DAK"|4 tabletter 1 gang|S
28101208785|Metronidazol "DAK"|4 tabletter 1 gang daglig dag 1 og 3|S
28101210985|Mercilon|1 tablet daglig|S
28101210985|Mercilon|1 tablet daglig i 3 uger, herefter en uges pause|S
28101211385|Betoptic|1 dråbe 2 gange daglig i højre øje|S
28101211385|Betoptic|1 dråbe 2 gange daglig i venstre øje|S
28101211385|Betoptic|2 dråber 2 gange daglig, 1 i hvert øje|S
28101211385|Betoptic|1 dråbe daglig i højre øje|S
28101211385|Betoptic|1 dråbe daglig i venstre øje|S
28101211385|Betoptic|2 dråber 1 gang daglig, 1 i hvert øje|S
28101212585|Fucithalmic|1 dråbe 2 gange daglig i højre øje|S
28101212585|Fucithalmic|1 dråbe 2 gange daglig i venstre øje|S
28101212585|Fucithalmic|2 dråber 2 gange daglig, 1 i hvert øje|S
28101212585|Fucithalmic|1 dråbe 2 gange daglig i højre øje|S
28101212585|Fucithalmic|1 dråbe 2 gange daglig i venstre øje|S
28101212585|Fucithalmic|2 dråber 2 gange daglig, 1 i hvert øje|S
28101213685|Livial|1 tablet daglig|S
28101214185|Oxabenz|Dosering efter skriftlig anvisning|N
28101214185|Oxabenz|2 tabletter morgen og aften|N
28101214185|Oxabenz|1 tablet morgen og aften|N
28101214185|Oxabenz|1 tablet daglig|N
28101214185|Oxabenz|1 tablet morgen, middag og aften|N
28101218785|Oxapax|Dosering efter skriftlig anvisning|N
28101218785|Oxapax|2 tabletter morgen og aften|N
28101218785|Oxapax|1 tablet morgen og aften|N
28101218785|Oxapax|1 tablet daglig|N
28101218785|Oxapax|1 tablet morgen, middag og aften|N
28101218885|Brentacort|1 påsmøring 2 gange daglig|S
28101219685|Cardil|1 tablet 2 gange daglig|S
28101219685|Cardil|1/2 tablet 2 gange daglig|S
28101219685|Cardil|1 tablet 3 gange daglig|S
28101219685|Cardil|1/2 tablet 3 gange daglig|S
28101219685|Cardil|1 1/2 tabletter 2 gange daglig|S
28101219985|Doloproct|1 påsmøring 2 gange daglig|S
28101220085|Doloproct|1 rektal stikpille 2 gange daglig|S
28101222785|Trimonil Retard|2 tabletter 2 gange daglig|S
28101222785|Trimonil Retard|1 tablet 2 gange daglig|S
28101226485|Selo-zok|2 tabletter 1 gang daglig|S
28101226485|Selo-zok|1 tablet daglig|S
28101226485|Selo-zok|1/2 tablet daglig|S
28101226485|Selo-zok|2 tabletter 1 gang daglig|S
28101226585|Selo-zok|1 tablet daglig|S
28101226585|Selo-zok|1/2 tablet daglig|S
28101229085|Fucicort|1 påsmøring 3 gange daglig|S
28101229085|Fucicort|1 påsmøring 2 gange daglig|S
28101229085|Fucicort|1 påsmøring efter behov|S
28101229085|Fucicort|1 påsmøring 2 gange daglig|S
28101229085|Fucicort|1 påsmøring 3 gange daglig|S
28101229985|Minirin|1 pust 2 gange daglig|S
